order_id,customer_id,product_id,category,quantity,price,order_date,country,payment_method,revenue
100374,1130,293,Books,2,247.37,03-01-2023,Germany,NetBanking,494.74
100375,1403,264,Clothing,1,198.48,25-03-2023,Canada,NetBanking,198.48
100376,1151,370,Electronics,4,49.41,02-08-2023,India,NetBanking,197.64
100377,1053,238,Sports,2,314.65,03-02-2023,Germany,NetBanking,629.3
100378,1119,280,Electronics,3,250.13,19-02-2023,USA,NetBanking,750.39
100379,1160,386,Clothing,2,141.21,16-10-2023,Germany,PayPal,282.42
100380,1407,283,Clothing,1,239.47,25-11-2023,UK,UPI,239.47
100381,1115,287,Books,2,388.77,16-09-2023,USA,NetBanking,777.54
100382,1074,285,Sports,4,401.82,15-09-2023,Canada,UPI,1607.28
100383,1112,292,Home,4,326.52,29-09-2023,Australia,Card,1306.08
100384,1455,285,Clothing,2,236.54,01-07-2023,USA,PayPal,473.08
100385,1419,243,Sports,4,290,02-02-2023,USA,UPI,1160
100386,1421,336,Electronics,4,195.58,22-09-2023,UK,Card,782.32
100387,1103,364,Books,4,67.65,09-11-2023,India,Card,270.6
100388,1339,273,Electronics,3,195.88,09-02-2023,USA,Card,587.64
100389,1253,235,Clothing,1,267.51,04-11-2023,India,NetBanking,267.51
100390,1226,300,Clothing,4,301.42,29-07-2023,Germany,PayPal,1205.68
100391,1111,355,Electronics,2,468.22,29-09-2023,Australia,Card,936.44
100392,1472,369,Clothing,4,389.78,16-05-2023,UK,NetBanking,1559.12
100393,1098,370,Sports,3,80.24,28-03-2023,Canada,UPI,240.72
100394,1152,369,Clothing,2,91.22,01-03-2023,USA,PayPal,182.44
100395,1348,303,Books,1,54.74,13-06-2023,Australia,UPI,54.74
100396,1401,265,Sports,2,370.4,03-01-2023,Australia,UPI,740.8
100397,1383,254,Home,2,354.53,15-01-2023,India,NetBanking,709.06
100398,1365,399,Clothing,2,493.25,12-04-2023,USA,UPI,986.5
100399,1337,375,Clothing,2,263.4,12-09-2023,Australia,PayPal,526.8
100400,1193,290,Books,4,414.08,13-08-2023,UK,UPI,1656.32
100401,1309,221,Books,1,290.34,29-07-2023,Canada,NetBanking,290.34
100402,1162,300,Electronics,4,437.67,23-01-2023,Germany,Card,1750.68
100403,1207,354,Electronics,3,361.91,23-08-2023,Germany,NetBanking,1085.73
100404,1444,320,Electronics,3,323.23,11-05-2023,India,Card,969.69
100405,1168,292,Books,2,284.74,07-06-2023,Australia,UPI,569.48
100406,1483,394,Electronics,4,362.87,22-06-2023,Germany,Card,1451.48
100407,1160,307,Electronics,4,212.73,17-01-2023,India,NetBanking,850.92
100408,1067,340,Home,1,52.81,10-11-2023,Canada,NetBanking,52.81
100409,1288,372,Electronics,1,24.79,04-07-2023,USA,PayPal,24.79
100410,1397,209,Clothing,1,242.12,30-11-2023,UK,PayPal,242.12
100411,1276,208,Books,4,301.65,03-07-2023,Canada,Card,1206.6
100412,1303,381,Sports,1,44.03,23-05-2023,Canada,Card,44.03
100413,1403,354,Home,1,147.02,13-02-2023,Germany,PayPal,147.02
100414,1383,233,Books,1,164.41,12-01-2023,Germany,UPI,164.41
100415,1391,328,Books,2,283.58,08-01-2023,UK,PayPal,567.16
100416,1134,359,Clothing,3,142.85,21-03-2023,USA,UPI,428.55
100417,1194,288,Electronics,3,52.35,24-10-2023,Canada,Card,157.05
100418,1400,292,Clothing,4,86.6,11-06-2023,Australia,Card,346.4
100419,1127,270,Electronics,4,91.1,29-10-2023,Germany,NetBanking,364.4
100420,1032,266,Electronics,2,422.13,04-08-2023,Canada,NetBanking,844.26
100421,1175,347,Books,3,145.74,05-09-2023,USA,UPI,437.22
100422,1459,316,Electronics,1,358.77,29-01-2023,India,UPI,358.77
100423,1442,293,Home,1,286.08,29-09-2023,USA,PayPal,286.08
100424,1370,362,Home,4,488.63,13-05-2023,Canada,UPI,1954.52
100425,1469,298,Home,3,140.05,05-01-2023,Canada,Card,420.15
100426,1374,312,Books,4,83.39,01-09-2023,UK,Card,333.56
100427,1021,302,Clothing,4,30.76,30-01-2023,Canada,Card,123.04
100428,1237,290,Sports,1,124.28,27-04-2023,Germany,NetBanking,124.28
100429,1157,289,Electronics,1,343.62,27-06-2023,Australia,UPI,343.62
100430,1037,216,Sports,3,47.2,18-09-2023,UK,UPI,141.6
100431,1229,217,Clothing,4,126.13,23-08-2023,Canada,NetBanking,504.52
100432,1364,372,Clothing,2,428.38,21-05-2023,USA,NetBanking,856.76
100433,1050,315,Books,3,293.56,01-11-2023,Canada,NetBanking,880.68
100434,1437,292,Home,4,39.41,11-12-2023,USA,Card,157.64
100435,1263,380,Home,3,28.6,19-02-2023,USA,UPI,85.8
100436,1282,290,Clothing,3,35.26,27-09-2023,Canada,PayPal,105.78
100437,1026,281,Books,3,471.23,18-04-2023,USA,PayPal,1413.69
100438,1225,267,Books,2,425.69,15-02-2023,Australia,UPI,851.38
100439,1276,392,Electronics,2,423.25,23-03-2023,India,UPI,846.5
100440,1285,313,Home,1,462.49,06-05-2023,UK,NetBanking,462.49
100441,1096,200,Clothing,1,255.1,25-03-2023,Canada,NetBanking,255.1
100442,1283,257,Sports,4,127.44,17-10-2023,India,Card,509.76
100443,1366,353,Home,3,203.67,12-03-2023,USA,NetBanking,611.01
100444,1447,308,Electronics,4,360.84,24-06-2023,USA,UPI,1443.36
100445,1480,347,Books,1,438.64,12-11-2023,UK,Card,438.64
100446,1452,315,Clothing,2,220.37,26-11-2023,India,PayPal,440.74
100447,1316,286,Home,1,270.01,03-12-2023,India,UPI,270.01
100448,1303,209,Sports,4,466.23,20-12-2023,Canada,PayPal,1864.92
100449,1146,258,Electronics,1,58.21,01-04-2023,USA,UPI,58.21
100450,1003,240,Electronics,4,431.84,17-12-2023,Germany,UPI,1727.36
100451,1034,304,Home,4,83.86,06-09-2023,Canada,Card,335.44
100452,1191,332,Sports,4,244.51,12-05-2023,Canada,Card,978.04
100453,1048,321,Electronics,4,113.12,18-06-2023,Canada,NetBanking,452.48
100454,1016,392,Clothing,1,303.46,01-03-2023,UK,UPI,303.46
100455,1171,344,Electronics,4,281.49,03-12-2023,UK,UPI,1125.96
100456,1219,221,Sports,4,193.1,29-08-2023,Canada,Card,772.4
100457,1157,297,Books,3,432.34,09-07-2023,Australia,PayPal,1297.02
100458,1476,368,Books,4,331.61,06-12-2023,Germany,NetBanking,1326.44
100459,1045,267,Home,1,362,08-10-2023,India,UPI,362
100460,1372,396,Sports,4,79.58,20-08-2023,India,Card,318.32
100461,1005,338,Electronics,2,442.17,16-10-2023,USA,UPI,884.34
100462,1098,255,Electronics,2,87.68,02-10-2023,India,Card,175.36
100463,1379,378,Books,4,115.28,09-11-2023,India,NetBanking,461.12
100464,1232,348,Books,2,68.39,15-01-2023,Germany,PayPal,136.78
100465,1036,298,Clothing,2,222.98,10-02-2023,India,UPI,445.96
100466,1279,275,Books,1,444.42,27-07-2023,Germany,UPI,444.42
100467,1348,225,Clothing,3,129.96,01-03-2023,UK,NetBanking,389.88
100468,1496,314,Electronics,2,190.01,31-12-2023,Germany,PayPal,380.02
100469,1301,346,Clothing,2,423.8,28-08-2023,UK,UPI,847.6
100470,1180,308,Clothing,3,310.82,06-04-2023,Germany,NetBanking,932.46
100471,1094,387,Home,3,377.05,05-10-2023,Canada,UPI,1131.15
100472,1098,398,Books,2,110.93,09-06-2023,Australia,UPI,221.86
100473,1187,246,Clothing,4,359.66,09-10-2023,UK,NetBanking,1438.64
100474,1480,270,Electronics,2,117.67,28-07-2023,UK,NetBanking,235.34
100475,1115,353,Sports,4,493.72,13-05-2023,India,Card,1974.88
100476,1190,239,Clothing,4,282.14,07-04-2023,UK,Card,1128.56
100477,1252,332,Books,4,349.34,07-08-2023,Germany,UPI,1397.36
100478,1468,348,Home,3,63.61,12-03-2023,Canada,NetBanking,190.83
100479,1415,331,Electronics,2,129.07,01-10-2023,Canada,PayPal,258.14
100480,1470,222,Home,2,74.17,17-12-2023,India,PayPal,148.34
100481,1160,305,Sports,1,198.13,14-05-2023,Germany,UPI,198.13
100482,1255,283,Clothing,3,145.65,07-03-2023,Germany,Card,436.95
100483,1322,342,Clothing,1,367.8,07-05-2023,USA,NetBanking,367.8
100484,1127,315,Books,1,58.81,24-07-2023,UK,NetBanking,58.81
100485,1017,308,Clothing,4,377.27,25-10-2023,India,Card,1509.08
100486,1280,335,Electronics,3,27.62,27-04-2023,Canada,NetBanking,82.86
100487,1489,240,Sports,1,105,24-09-2023,Australia,UPI,105
100488,1222,311,Home,2,397.02,09-10-2023,USA,NetBanking,794.04
100489,1053,346,Sports,1,372.67,29-05-2023,Germany,NetBanking,372.67
100490,1057,311,Clothing,3,240.78,13-07-2023,UK,Card,722.34
100491,1322,302,Home,2,29.74,17-06-2023,Canada,Card,59.48
100492,1359,245,Books,2,306.9,08-11-2023,USA,PayPal,613.8
100493,1173,355,Sports,2,206.33,28-06-2023,Germany,UPI,412.66
100494,1279,267,Home,4,161.68,28-05-2023,Canada,Card,646.72
100495,1113,321,Home,2,322,26-02-2023,Canada,Card,644
100496,1287,214,Home,4,221.12,05-01-2023,Germany,Card,884.48
100497,1430,364,Electronics,4,50.75,14-01-2023,Germany,NetBanking,203
100498,1341,328,Sports,1,458.4,07-10-2023,India,UPI,458.4
100499,1150,394,Home,1,390.35,20-11-2023,Canada,UPI,390.35
100500,1449,310,Sports,2,32.91,31-10-2023,Germany,NetBanking,65.82
100501,1126,223,Home,3,264.91,04-08-2023,Australia,NetBanking,794.73
100502,1154,226,Books,2,46.27,24-06-2023,Australia,Card,92.54
100503,1489,239,Books,1,419.46,12-11-2023,USA,PayPal,419.46
100504,1385,390,Books,2,308.44,03-01-2023,UK,PayPal,616.88
100505,1473,388,Clothing,1,90.36,17-05-2023,Australia,UPI,90.36
100506,1272,363,Home,2,15.27,10-04-2023,India,PayPal,30.54
100507,1103,223,Clothing,3,20.63,24-03-2023,Germany,Card,61.89
100508,1416,223,Sports,2,256.15,07-10-2023,UK,NetBanking,512.3
100509,1392,203,Clothing,3,368.51,12-05-2023,India,UPI,1105.53
100510,1298,266,Sports,3,64.82,01-01-2023,Canada,UPI,194.46
100511,1245,233,Sports,2,114.54,26-04-2023,UK,NetBanking,229.08
100512,1175,384,Sports,3,166.99,21-07-2023,Australia,PayPal,500.97
100513,1038,376,Clothing,3,112.95,20-05-2023,India,UPI,338.85
100514,1476,380,Home,1,198.71,26-05-2023,Germany,NetBanking,198.71
100515,1169,315,Clothing,1,282.01,23-09-2023,Germany,NetBanking,282.01
100516,1246,222,Home,3,344.04,21-07-2023,India,PayPal,1032.12
100517,1025,308,Home,4,482.07,01-06-2023,Canada,PayPal,1928.28
100518,1354,268,Sports,2,465.77,10-08-2023,Australia,Card,931.54
100519,1305,294,Clothing,3,287.21,20-03-2023,India,PayPal,861.63
100520,1408,380,Home,2,368.4,19-07-2023,USA,PayPal,736.8
100521,1407,261,Books,1,475.68,07-09-2023,India,NetBanking,475.68
100522,1012,368,Home,2,46.32,09-04-2023,India,UPI,92.64
100523,1315,256,Books,3,7.79,01-08-2023,Australia,NetBanking,23.37
100524,1390,387,Clothing,3,19.75,23-05-2023,Germany,Card,59.25
100525,1312,253,Clothing,3,283.86,09-07-2023,Canada,NetBanking,851.58
100526,1035,269,Clothing,3,382.6,28-10-2023,India,Card,1147.8
100527,1172,300,Home,4,186.7,21-02-2023,UK,PayPal,746.8
100528,1019,256,Electronics,4,274.89,22-04-2023,Germany,UPI,1099.56
100529,1320,337,Home,4,260.6,15-05-2023,Germany,UPI,1042.4
100530,1263,367,Home,3,51.91,22-04-2023,India,NetBanking,155.73
100531,1493,334,Sports,4,164.19,13-01-2023,Australia,UPI,656.76
100532,1399,302,Sports,2,14.62,30-09-2023,UK,Card,29.24
100533,1141,365,Home,3,59.8,21-08-2023,India,Card,179.4
100534,1459,284,Books,1,406.87,13-02-2023,UK,PayPal,406.87
100535,1370,260,Sports,3,415.56,14-03-2023,Germany,NetBanking,1246.68
100536,1470,202,Home,2,401.96,18-09-2023,UK,PayPal,803.92
100537,1142,327,Electronics,4,364.78,19-08-2023,India,UPI,1459.12
100538,1091,378,Books,3,397.69,02-02-2023,USA,PayPal,1193.07
100539,1353,285,Clothing,4,337.14,09-03-2023,USA,UPI,1348.56
100540,1321,246,Home,3,336.57,16-01-2023,UK,Card,1009.71
100541,1287,395,Home,2,335.34,30-05-2023,Australia,NetBanking,670.68
100542,1214,275,Books,3,259.45,19-10-2023,India,NetBanking,778.35
100543,1446,237,Sports,4,184.86,12-04-2023,Canada,PayPal,739.44
100544,1341,363,Sports,4,366.45,05-07-2023,USA,UPI,1465.8
100545,1050,368,Sports,2,152.83,25-01-2023,Germany,Card,305.66
100546,1152,396,Clothing,3,273.74,13-03-2023,India,UPI,821.22
100547,1185,340,Books,1,219.51,22-03-2023,India,PayPal,219.51
100548,1062,286,Books,3,141.93,02-03-2023,USA,UPI,425.79
100549,1189,257,Sports,2,487.47,18-01-2023,Canada,Card,974.94
100550,1124,249,Sports,1,133.08,30-08-2023,Germany,PayPal,133.08
100551,1149,229,Electronics,2,158.1,27-02-2023,Canada,Card,316.2
100552,1313,389,Electronics,3,84.99,28-11-2023,Germany,PayPal,254.97
100553,1057,300,Home,1,412.38,26-02-2023,USA,NetBanking,412.38
100554,1341,224,Home,2,295.36,07-04-2023,India,UPI,590.72
100555,1304,311,Books,4,308.45,03-08-2023,Germany,Card,1233.8
100556,1179,354,Books,1,411.18,15-11-2023,India,Card,411.18
100557,1169,378,Clothing,1,174.75,12-01-2023,UK,UPI,174.75
100558,1325,384,Clothing,2,100.85,11-01-2023,UK,Card,201.7
100559,1270,325,Electronics,4,103.21,12-06-2023,USA,Card,412.84
100560,1053,322,Home,1,367.65,10-10-2023,USA,Card,367.65
100561,1490,246,Electronics,2,308.99,05-08-2023,Australia,NetBanking,617.98
100562,1443,317,Electronics,1,107.14,26-12-2023,USA,Card,107.14
100563,1100,238,Home,1,76.81,19-11-2023,UK,NetBanking,76.81
100564,1480,215,Clothing,1,64.74,29-08-2023,Germany,UPI,64.74
100565,1263,221,Home,4,315.76,11-12-2023,Canada,NetBanking,1263.04
100566,1052,253,Sports,3,5.06,14-02-2023,USA,Card,15.18
100567,1059,348,Sports,3,14.07,22-03-2023,Canada,Card,42.21
100568,1491,399,Sports,4,197.83,12-09-2023,Canada,Card,791.32
100569,1107,215,Books,4,347.22,08-03-2023,UK,NetBanking,1388.88
100570,1004,258,Clothing,2,349.04,12-04-2023,Australia,PayPal,698.08
100571,1102,230,Clothing,1,217.91,01-04-2023,Germany,PayPal,217.91
100572,1195,369,Books,4,347.08,11-02-2023,UK,UPI,1388.32
100573,1261,231,Electronics,2,262.94,03-10-2023,USA,UPI,525.88
100574,1364,386,Sports,3,488.58,31-10-2023,UK,UPI,1465.74
100575,1479,361,Sports,3,85.42,01-10-2023,UK,Card,256.26
100576,1371,208,Electronics,3,302.33,18-03-2023,UK,PayPal,906.99
100577,1349,338,Home,3,248.16,22-08-2023,USA,PayPal,744.48
100578,1046,209,Home,2,101.26,21-07-2023,USA,UPI,202.52
100579,1354,216,Clothing,1,376.25,09-08-2023,UK,PayPal,376.25
100580,1310,267,Books,2,141.38,19-09-2023,UK,UPI,282.76
100581,1423,247,Clothing,1,193.95,08-02-2023,Canada,Card,193.95
100582,1307,379,Home,3,190.54,11-01-2023,Germany,PayPal,571.62
100583,1143,310,Electronics,4,125.88,22-04-2023,Canada,Card,503.52
100584,1268,352,Clothing,4,218.2,18-04-2023,Australia,Card,872.8
100585,1369,322,Sports,4,239.31,04-04-2023,Germany,PayPal,957.24
100586,1123,348,Sports,1,373.39,07-11-2023,Australia,NetBanking,373.39
100587,1105,300,Electronics,3,383.71,25-03-2023,Germany,UPI,1151.13
100588,1157,301,Home,2,83.49,27-02-2023,UK,PayPal,166.98
100589,1146,264,Sports,4,298.42,20-10-2023,Canada,Card,1193.68
100590,1144,390,Sports,1,448.62,16-01-2023,Germany,UPI,448.62
100591,1119,250,Books,4,58.85,22-11-2023,Australia,Card,235.4
100592,1318,235,Clothing,2,239.09,03-04-2023,Germany,UPI,478.18
100593,1274,280,Home,3,376.42,14-06-2023,USA,PayPal,1129.26
100594,1091,326,Clothing,2,307.69,03-08-2023,Germany,Card,615.38
100595,1057,287,Home,3,54.79,24-05-2023,UK,UPI,164.37
100596,1438,393,Sports,3,201.32,01-10-2023,India,UPI,603.96
100597,1345,303,Books,3,256.08,18-05-2023,USA,PayPal,768.24
100598,1228,214,Clothing,4,497.94,23-07-2023,India,UPI,1991.76
100599,1473,295,Sports,2,93.41,29-10-2023,UK,UPI,186.82
100600,1116,366,Home,4,491.3,29-07-2023,India,Card,1965.2
100601,1317,322,Clothing,2,191.19,19-01-2023,Germany,PayPal,382.38
100602,1278,397,Clothing,1,104.16,21-10-2023,India,PayPal,104.16
100603,1126,200,Sports,1,209.98,20-10-2023,Canada,Card,209.98
100604,1392,350,Clothing,2,308.93,28-10-2023,UK,NetBanking,617.86
100605,1395,321,Books,2,110.68,11-06-2023,Canada,Card,221.36
100606,1128,366,Books,2,149.26,10-05-2023,India,Card,298.52
100607,1057,325,Sports,2,428,13-02-2023,Canada,NetBanking,856
100608,1121,256,Home,3,499.51,19-12-2023,USA,UPI,1498.53
100609,1000,280,Sports,4,162.5,24-03-2023,India,PayPal,650
100610,1238,361,Books,3,78.68,04-05-2023,Australia,PayPal,236.04
100611,1289,368,Electronics,4,397.62,27-01-2023,Canada,NetBanking,1590.48
100612,1095,272,Electronics,4,302.23,31-10-2023,Germany,PayPal,1208.92
100613,1125,340,Clothing,4,54.7,16-12-2023,India,NetBanking,218.8
100614,1117,269,Clothing,3,473.65,07-01-2023,Australia,UPI,1420.95
100615,1047,205,Electronics,2,43.63,07-12-2023,USA,NetBanking,87.26
100616,1088,283,Books,3,314.55,18-07-2023,Germany,PayPal,943.65
100617,1487,251,Clothing,3,214.85,22-04-2023,India,PayPal,644.55
100618,1236,202,Sports,4,280.53,30-03-2023,Germany,NetBanking,1122.12
100619,1372,280,Sports,1,110.54,08-05-2023,India,PayPal,110.54
100620,1384,262,Books,1,345.61,18-08-2023,India,NetBanking,345.61
100621,1271,248,Clothing,3,480.06,18-01-2023,UK,PayPal,1440.18
100622,1188,275,Sports,4,231.92,16-10-2023,Canada,Card,927.68
100623,1486,311,Clothing,3,263.86,10-06-2023,India,UPI,791.58
100624,1191,374,Clothing,3,123.71,18-12-2023,USA,PayPal,371.13
100625,1446,308,Sports,2,446.47,08-10-2023,Australia,PayPal,892.94
100626,1068,382,Electronics,4,485.73,15-06-2023,Canada,PayPal,1942.92
100627,1277,391,Sports,1,394.22,17-09-2023,UK,NetBanking,394.22
100628,1348,264,Books,1,273.67,30-12-2023,Canada,PayPal,273.67
100629,1246,280,Home,1,478.61,09-07-2023,Canada,NetBanking,478.61
100630,1450,394,Sports,3,81.16,04-12-2023,India,PayPal,243.48
100631,1075,214,Clothing,4,241.85,23-09-2023,USA,Card,967.4
100632,1153,299,Clothing,2,271.11,18-10-2023,India,Card,542.22
100633,1143,231,Sports,1,248.5,21-12-2023,USA,UPI,248.5
100634,1434,295,Home,4,402.2,26-12-2023,USA,NetBanking,1608.8
100635,1484,327,Sports,1,336.85,06-10-2023,Germany,UPI,336.85
100636,1085,395,Home,2,67.7,05-08-2023,India,PayPal,135.4
100637,1184,345,Home,4,176.49,17-11-2023,UK,PayPal,705.96
100638,1284,312,Books,3,172.84,04-12-2023,Australia,Card,518.52
100639,1461,282,Clothing,3,284.99,26-07-2023,Canada,UPI,854.97
100640,1219,242,Clothing,1,149.27,02-06-2023,Germany,PayPal,149.27
100641,1068,315,Home,1,63.05,30-06-2023,UK,PayPal,63.05
100642,1046,362,Clothing,4,328.57,31-07-2023,Australia,NetBanking,1314.28
100643,1496,277,Electronics,2,426.26,30-09-2023,Australia,PayPal,852.52
100644,1093,257,Home,1,466.15,22-07-2023,India,UPI,466.15
100645,1237,232,Clothing,4,486.43,24-07-2023,USA,Card,1945.72
100646,1445,213,Electronics,2,391.65,02-06-2023,India,Card,783.3
100647,1499,361,Books,1,74.15,19-06-2023,Australia,PayPal,74.15
100648,1452,388,Clothing,1,427.29,29-08-2023,India,PayPal,427.29
100649,1203,331,Electronics,4,202.98,14-10-2023,Germany,PayPal,811.92
100650,1399,258,Sports,1,366.31,02-09-2023,UK,NetBanking,366.31
100651,1217,356,Sports,3,267.98,17-11-2023,Australia,PayPal,803.94
100652,1473,282,Electronics,2,415.16,21-03-2023,Germany,PayPal,830.32
100653,1431,333,Home,2,215.63,02-04-2023,UK,NetBanking,431.26
100654,1340,320,Home,3,35.59,29-05-2023,Germany,UPI,106.77
100655,1038,376,Clothing,4,280.63,30-01-2023,Canada,NetBanking,1122.52
100656,1099,367,Sports,3,89.79,03-05-2023,USA,Card,269.37
100657,1288,282,Home,3,482.93,22-11-2023,USA,NetBanking,1448.79
100658,1253,392,Home,2,265.85,29-01-2023,USA,NetBanking,531.7
100659,1221,396,Sports,4,279.01,16-09-2023,Canada,UPI,1116.04
100660,1356,226,Books,1,454.1,05-07-2023,Australia,UPI,454.1
100661,1022,279,Home,3,314.17,16-03-2023,Australia,PayPal,942.51
100662,1249,333,Electronics,3,154.85,14-02-2023,Canada,NetBanking,464.55
100663,1009,212,Clothing,4,151.57,10-03-2023,USA,UPI,606.28
100664,1245,263,Home,3,253.28,29-07-2023,USA,Card,759.84
100665,1324,389,Home,4,433.97,27-08-2023,UK,PayPal,1735.88
100666,1099,346,Books,1,398.39,06-12-2023,UK,NetBanking,398.39
100667,1289,279,Electronics,4,481.56,04-11-2023,India,Card,1926.24
100668,1179,322,Clothing,1,40.58,11-07-2023,Germany,UPI,40.58
100669,1222,242,Home,4,137.82,13-04-2023,UK,PayPal,551.28
100670,1393,288,Clothing,3,44.7,29-08-2023,UK,Card,134.1
100671,1249,347,Sports,1,376.78,10-09-2023,UK,NetBanking,376.78
100672,1146,294,Home,3,74.71,08-08-2023,UK,Card,224.13
100673,1441,395,Home,1,54.44,02-12-2023,Canada,PayPal,54.44
100674,1095,371,Sports,4,283.03,05-08-2023,India,NetBanking,1132.12
100675,1256,350,Books,4,208.68,21-07-2023,UK,NetBanking,834.72
100676,1324,201,Home,4,358.98,29-01-2023,Australia,Card,1435.92
100677,1492,319,Clothing,2,246.07,31-07-2023,Germany,PayPal,492.14
100678,1003,221,Electronics,2,215.54,03-06-2023,UK,NetBanking,431.08
100679,1015,314,Clothing,1,215.62,19-08-2023,Canada,PayPal,215.62
100680,1279,256,Books,2,436.58,12-04-2023,Australia,UPI,873.16
100681,1335,271,Electronics,4,200.64,11-11-2023,USA,Card,802.56
100682,1246,206,Clothing,2,170.03,26-06-2023,USA,PayPal,340.06
100683,1257,383,Clothing,2,172.57,30-06-2023,India,UPI,345.14
100684,1496,318,Sports,3,102.32,20-08-2023,USA,UPI,306.96
100685,1475,394,Books,1,431.04,12-01-2023,UK,PayPal,431.04
100686,1383,313,Sports,1,77.58,05-07-2023,Canada,PayPal,77.58
100687,1159,215,Electronics,1,454.76,06-09-2023,India,Card,454.76
100688,1474,282,Sports,2,145.32,23-09-2023,Australia,Card,290.64
100689,1339,378,Books,4,450.22,15-05-2023,UK,NetBanking,1800.88
100690,1151,271,Home,3,396.46,02-09-2023,USA,Card,1189.38
100691,1395,323,Home,1,293.08,31-01-2023,Germany,PayPal,293.08
100692,1177,312,Electronics,2,336.39,13-12-2023,UK,NetBanking,672.78
100693,1162,211,Home,4,166.29,16-09-2023,Germany,UPI,665.16
100694,1379,325,Sports,3,289.24,14-04-2023,Australia,UPI,867.72
100695,1032,252,Electronics,3,149.74,01-01-2023,Germany,PayPal,449.22
100696,1416,274,Books,1,204.13,26-07-2023,Australia,NetBanking,204.13
